,date,pok,type,sex,age,value,year,age_sq,inc
307,2019-01-05, Активные клиенты,Дебетовые карты,0,77.0,4349156.50828185,2019,5929.0,0
308,2019-01-06, Активные клиенты,Дебетовые карты,0,77.0,4394975.93130204,2019,5929.0,0
309,2019-01-07, Активные клиенты,Дебетовые карты,0,77.0,4474569.04392102,2019,5929.0,0
310,2019-01-08, Активные клиенты,Дебетовые карты,0,77.0,4546761.51465636,2019,5929.0,0
311,2019-01-09, Активные клиенты,Дебетовые карты,0,77.0,4606292.11176424,2019,5929.0,0
312,2018-01-09, Активные клиенты,Дебетовые карты,1,7.0,5527.067869512542,2018,49.0,0
313,2018-01-10, Активные клиенты,Дебетовые карты,1,7.0,5555.16786082217,2018,49.0,0
314,2018-01-11, Активные клиенты,Дебетовые карты,1,7.0,5264.60927556618,2018,49.0,0
315,2018-01-12, Активные клиенты,Дебетовые карты,1,7.0,5061.00668068836,2018,49.0,0
316,2019-01-01, Активные клиенты,Дебетовые карты,1,7.0,6743.22066475646,2019,49.0,0
317,2019-01-02, Активные клиенты,Дебетовые карты,1,7.0,6443.13221306156,2019,49.0,0
318,2019-01-03, Активные клиенты,Дебетовые карты,1,7.0,6392.839119729879,2019,49.0,0
319,2019-01-04, Активные клиенты,Дебетовые карты,1,7.0,6533.88798655348,2019,49.0,0
320,2019-01-05, Активные клиенты,Дебетовые карты,1,7.0,6428.563042089339,2019,49.0,0
321,2019-01-06, Активные клиенты,Дебетовые карты,1,7.0,6415.309884405021,2019,49.0,0
322,2019-01-07, Активные клиенты,Дебетовые карты,1,7.0,5850.8058138837705,2019,49.0,0
323,2019-01-08, Активные клиенты,Дебетовые карты,1,7.0,5503.00835262839,2019,49.0,0
324,2019-01-09, Активные клиенты,Дебетовые карты,1,7.0,6518.60379001426,2019,49.0,0
325,2018-01-09, Активные клиенты,Дебетовые карты,1,18.0,5230534.7730067,2018,324.0,0
326,2018-01-10, Активные клиенты,Дебетовые карты,1,18.0,5262711.14194627,2018,324.0,0
327,2018-01-11, Активные клиенты,Дебетовые карты,1,18.0,5289836.82195154,2018,324.0,0
328,2018-01-12, Активные клиенты,Дебетовые карты,1,18.0,5368241.75431545,2018,324.0,0
329,2019-01-01, Активные клиенты,Дебетовые карты,1,18.0,5449600.56517454,2019,324.0,0
330,2019-01-02, Активные клиенты,Дебетовые карты,1,18.0,5426583.9336835,2019,324.0,0
331,2019-01-03, Активные клиенты,Дебетовые карты,1,18.0,5488465.28382848,2019,324.0,0
332,2019-01-04, Активные клиенты,Дебетовые карты,1,18.0,5489482.29128061,2019,324.0,0
333,2019-01-05, Активные клиенты,Дебетовые карты,1,18.0,5539885.13256455,2019,324.0,0
334,2019-01-06, Активные клиенты,Дебетовые карты,1,18.0,5540031.43520361,2019,324.0,0
335,2019-01-07, Активные клиенты,Дебетовые карты,1,18.0,5732288.05934848,2019,324.0,0
336,2019-01-08, Активные клиенты,Дебетовые карты,1,18.0,5895406.90107541,2019,324.0,0
337,2019-01-09, Активные клиенты,Дебетовые карты,1,18.0,6074674.95033138,2019,324.0,0
338,2018-01-09, Активные клиенты,Дебетовые карты,1,26.0,9280410.40734476,2018,676.0,1
339,2018-01-10, Активные клиенты,Дебетовые карты,1,26.0,9175504.65216123,2018,676.0,1
340,2018-01-11, Активные клиенты,Дебетовые карты,1,26.0,9163450.87495691,2018,676.0,1
341,2018-01-12, Активные клиенты,Дебетовые карты,1,26.0,9157097.02337892,2018,676.0,1
342,2019-01-01, Активные клиенты,Дебетовые карты,1,26.0,9272143.18502989,2019,676.0,1
343,2019-01-02, Активные клиенты,Дебетовые карты,1,26.0,9215136.89286617,2019,676.0,1
344,2019-01-03, Активные клиенты,Дебетовые карты,1,26.0,9245081.33190321,2019,676.0,1
345,2019-01-04, Активные клиенты,Дебетовые карты,1,26.0,9242952.65181209,2019,676.0,1
346,2019-01-05, Активные клиенты,Дебетовые карты,1,26.0,9294842.99798805,2019,676.0,1
347,2019-01-06, Активные клиенты,Дебетовые карты,1,26.0,9271280.98124816,2019,676.0,1
348,2019-01-07, Активные клиенты,Дебетовые карты,1,26.0,9371357.03738146,2019,676.0,1
349,2019-01-08, Активные клиенты,Дебетовые карты,1,26.0,9417052.157931697,2019,676.0,1
350,2019-01-09, Активные клиенты,Дебетовые карты,1,26.0,9428722.52164882,2019,676.0,1
351,2018-01-09, Активные клиенты,Дебетовые карты,1,35.0,14510994.515823405,2018,1225.0,1
352,2018-01-10, Активные клиенты,Дебетовые карты,1,35.0,14485401.4165608,2018,1225.0,1
353,2018-01-11, Активные клиенты,Дебетовые карты,1,35.0,14541168.676736401,2018,1225.0,1
354,2018-01-12, Активные клиенты,Дебетовые карты,1,35.0,14563898.9619384,2018,1225.0,1
355,2019-01-01, Активные клиенты,Дебетовые карты,1,35.0,14787675.501992002,2019,1225.0,1
356,2019-01-02, Активные клиенты,Дебетовые карты,1,35.0,14767723.4343856,2019,1225.0,1
357,2019-01-03, Активные клиенты,Дебетовые карты,1,35.0,14826742.475016199,2019,1225.0,1
358,2019-01-04, Активные клиенты,Дебетовые карты,1,35.0,14871017.2553124,2019,1225.0,1
359,2019-01-05, Активные клиенты,Дебетовые карты,1,35.0,15007054.9691405,2019,1225.0,1
360,2019-01-06, Активные клиенты,Дебетовые карты,1,35.0,15117129.2759073,2019,1225.0,1
361,2019-01-07, Активные клиенты,Дебетовые карты,1,35.0,15337379.0586725,2019,1225.0,1
362,2019-01-08, Активные клиенты,Дебетовые карты,1,35.0,15475376.4099578,2019,1225.0,1
363,2019-01-09, Активные клиенты,Дебетовые карты,1,35.0,15513092.2209449,2019,1225.0,1
364,2018-01-09, Активные клиенты,Дебетовые карты,1,47.0,15068198.305791,2018,2209.0,1
365,2018-01-10, Активные клиенты,Дебетовые карты,1,47.0,15041023.296412801,2018,2209.0,1
366,2018-01-11, Активные клиенты,Дебетовые карты,1,47.0,15114994.8252901,2018,2209.0,1
367,2018-01-12, Активные клиенты,Дебетовые карты,1,47.0,15149244.9347663,2018,2209.0,1
368,2019-01-01, Активные клиенты,Дебетовые карты,1,47.0,15367891.099098902,2019,2209.0,1
369,2019-01-02, Активные клиенты,Дебетовые карты,1,47.0,15333425.173433898,2019,2209.0,1
370,2019-01-03, Активные клиенты,Дебетовые карты,1,47.0,15377482.126597198,2019,2209.0,1
371,2019-01-04, Активные клиенты,Дебетовые карты,1,47.0,15409768.263256101,2019,2209.0,1
372,2019-01-05, Активные клиенты,Дебетовые карты,1,47.0,15546600.395846695,2019,2209.0,1
373,2019-01-06, Активные клиенты,Дебетовые карты,1,47.0,15660925.250051502,2019,2209.0,1
374,2019-01-07, Активные клиенты,Дебетовые карты,1,47.0,15893542.083751699,2019,2209.0,1
375,2019-01-08, Активные клиенты,Дебетовые карты,1,47.0,16045641.681898901,2019,2209.0,1
376,2019-01-09, Активные клиенты,Дебетовые карты,1,47.0,16099840.1520642,2019,2209.0,1
377,2018-01-09, Активные клиенты,Дебетовые карты,1,57.0,5020419.48313579,2018,3249.0,0
378,2018-01-10, Активные клиенты,Дебетовые карты,1,57.0,4992765.21252611,2018,3249.0,0
379,2018-01-11, Активные клиенты,Дебетовые карты,1,57.0,4997378.24096516,2018,3249.0,0
380,2018-01-12, Активные клиенты,Дебетовые карты,1,57.0,4991561.65698758,2018,3249.0,0
381,2019-01-01, Активные клиенты,Дебетовые карты,1,57.0,5038227.32876999,2019,3249.0,0
382,2019-01-02, Активные клиенты,Дебетовые карты,1,57.0,5015403.20048093,2019,3249.0,0
383,2019-01-03, Активные клиенты,Дебетовые карты,1,57.0,5011824.91488924,2019,3249.0,0
384,2019-01-04, Активные клиенты,Дебетовые карты,1,57.0,4998081.64358789,2019,3249.0,0
385,2019-01-05, Активные клиенты,Дебетовые карты,1,57.0,5018894.30673792,2019,3249.0,0
386,2019-01-06, Активные клиенты,Дебетовые карты,1,57.0,5027029.82371731,2019,3249.0,0
387,2019-01-07, Активные клиенты,Дебетовые карты,1,57.0,5069560.14394692,2019,3249.0,0
388,2019-01-08, Активные клиенты,Дебетовые карты,1,57.0,5086448.45757017,2019,3249.0,0
389,2019-01-09, Активные клиенты,Дебетовые карты,1,57.0,5078367.66151265,2019,3249.0,0
390,2018-01-09, Активные клиенты,Дебетовые карты,1,65.0,7429407.786463701,2018,4225.0,0
391,2018-01-10, Активные клиенты,Дебетовые карты,1,65.0,7425757.03306906,2018,4225.0,0
392,2018-01-11, Активные клиенты,Дебетовые карты,1,65.0,7474342.16254169,2018,4225.0,0
393,2018-01-12, Активные клиенты,Дебетовые карты,1,65.0,7482074.94519334,2018,4225.0,0
394,2019-01-01, Активные клиенты,Дебетовые карты,1,65.0,7588343.03842325,2019,4225.0,0
395,2019-01-02, Активные клиенты,Дебетовые карты,1,65.0,7570387.61376337,2019,4225.0,0
396,2019-01-03, Активные клиенты,Дебетовые карты,1,65.0,7590250.5168192005,2019,4225.0,0
397,2019-01-04, Активные клиенты,Дебетовые карты,1,65.0,7583644.21009978,2019,4225.0,0
398,2019-01-05, Активные клиенты,Дебетовые карты,1,65.0,7636936.55019418,2019,4225.0,0
399,2019-01-06, Активные клиенты,Дебетовые карты,1,65.0,7675922.65275465,2019,4225.0,0
400,2019-01-07, Активные клиенты,Дебетовые карты,1,65.0,7770416.7054089,2019,4225.0,0
401,2019-01-08, Активные клиенты,Дебетовые карты,1,65.0,7842294.01068546,2019,4225.0,0
402,2019-01-09, Активные клиенты,Дебетовые карты,1,65.0,7877989.50939488,2019,4225.0,0
403,2018-01-09, Активные клиенты,Дебетовые карты,1,77.0,1914723.12040347,2018,5929.0,0
404,2018-01-10, Активные клиенты,Дебетовые карты,1,77.0,1932209.64601348,2018,5929.0,0
405,2018-01-11, Активные клиенты,Дебетовые карты,1,77.0,1963526.28610316,2018,5929.0,0
406,2018-01-12, Активные клиенты,Дебетовые карты,1,77.0,1983214.61842318,2018,5929.0,0
407,2019-01-01, Активные клиенты,Дебетовые карты,1,77.0,2040675.97987698,2019,5929.0,0
408,2019-01-02, Активные клиенты,Дебетовые карты,1,77.0,2050669.53589152,2019,5929.0,0
409,2019-01-03, Активные клиенты,Дебетовые карты,1,77.0,2067785.6885215,2019,5929.0,0
410,2019-01-04, Активные клиенты,Дебетовые карты,1,77.0,2085782.57047019,2019,5929.0,0
411,2019-01-05, Активные клиенты,Дебетовые карты,1,77.0,2116639.90381953,2019,5929.0,0
412,2019-01-06, Активные клиенты,Дебетовые карты,1,77.0,2140356.26156108,2019,5929.0,0
413,2019-01-07, Активные клиенты,Дебетовые карты,1,77.0,2179492.75408643,2019,5929.0,0
414,2019-01-08, Активные клиенты,Дебетовые карты,1,77.0,2216816.08186643,2019,5929.0,0
415,2019-01-09, Активные клиенты,Дебетовые карты,1,77.0,2246688.53001103,2019,5929.0,0
416,2018-01-09, Объем транзакций cash,Дебетовые карты,0,7.0,33697519.1807221,2018,49.0,0
417,2018-01-10, Объем транзакций cash,Дебетовые карты,0,7.0,32217636.3665356,2018,49.0,0
418,2018-01-11, Объем транзакций cash,Дебетовые карты,0,7.0,29374933.470713396,2018,49.0,0
419,2018-01-12, Объем транзакций cash,Дебетовые карты,0,7.0,31328918.89933351,2018,49.0,0
420,2019-01-01, Объем транзакций cash,Дебетовые карты,0,7.0,22101177.6494068,2019,49.0,0
421,2019-01-02, Объем транзакций cash,Дебетовые карты,0,7.0,23359512.19752131,2019,49.0,0
422,2019-01-03, Объем транзакций cash,Дебетовые карты,0,7.0,24322143.6533047,2019,49.0,0
423,2019-01-04, Объем транзакций cash,Дебетовые карты,0,7.0,22495316.815919198,2019,49.0,0
424,2019-01-05, Объем транзакций cash,Дебетовые карты,0,7.0,21998947.5618545,2019,49.0,0
425,2019-01-06, Объем транзакций cash,Дебетовые карты,0,7.0,37217878.02710661,2019,49.0,0
426,2019-01-07, Объем транзакций cash,Дебетовые карты,0,7.0,30977167.3451085,2019,49.0,0
427,2019-01-08, Объем транзакций cash,Дебетовые карты,0,7.0,32428906.282046,2019,49.0,0
428,2019-01-09, Объем транзакций cash,Дебетовые карты,0,7.0,29152996.5287329,2019,49.0,0
429,2018-01-09, Объем транзакций cash,Дебетовые карты,0,18.0,27662648415.7968,2018,324.0,0
430,2018-01-10, Объем транзакций cash,Дебетовые карты,0,18.0,28838848247.817,2018,324.0,0
431,2018-01-11, Объем транзакций cash,Дебетовые карты,0,18.0,26966668391.7441,2018,324.0,0
432,2018-01-12, Объем транзакций cash,Дебетовые карты,0,18.0,30991699229.1898,2018,324.0,0
