,,,,,,,,,,,,,,,,
Сумма по полю Значения2,,,ММГГ,,,,,,,,,,,,,
Показатель,Пол,Возраст,9 2018,10 2018,11 2018,12 2018,1 2019,2 2019,3 2019,4 2019,5 2019,6 2019,7 2019,8 2019,9 2019,Total Result
,,30-39,347921.590380127,343916.481566117,341369.072982269,335245.08748905,333440.97783193,331181.406823378,332225.254435091,332863.394724581,332005.533673116,328210.605335151,328147.089963168,326370.608855154,325240.145564497,4338137.24962363
,,30-40,998.179737736316,942.041225097047,879.989017569415,834.56581401307,801.093963040953,758.229824518529,697.167924907452,663.164974069877,634.042305153027,590.174161088157,547.748014554671,518.296121207381,477.470640844523,9342.16372380041
,,40-54,404884.977565923,403711.543782822,403563.852335129,399735.062653997,399343.127609166,398730.763837102,400354.303200079,402591.103744763,402936.165652465,402286.684022982,402493.526358858,402110.642921504,402259.832783802,5225001.58646859
,,40-55,613.23149807119,593.798497336053,528.882288337174,505.131940060542,491.278618218485,486.159122779527,463.279330744952,431.5114557304,424.21535524627,405.744735748108,391.248581824765,376.10868972571,353.511916779118,6064.10203060229
,,55-59,92660.6222012533,91913.7568771228,91918.8528352053,91358.6019245149,91138.8225797752,91094.6231527437,90699.2981016694,90462.970024491,90321.3790239935,89835.5730831379,88919.2953375389,88183.7276666647,87964.7834478947,1176472.30625601
,,55-60,49.2375655385627,58.0404546268323,62.2214456867263,65.8867747905055,61.9630689644936,53.5221052601314,58.472148540625,54.5067101975242,54.7374651930671,55.3288276020147,55.2350939046727,55.040296057421,55.0927662512911,739.284722613868
,,60-69,40298.7093221527,40369.3685181398,40306.1636380658,40445.694818065,40731.8659771596,41435.0298222184,42405.8012646933,43028.5054750955,43498.0390067573,44346.0553230148,44620.7500259914,45119.2826930709,45759.1334355515,552364.399319976
,,60-70,22.3807116084376,17.8586014236407,13.3331669328699,13.1773549581011,8.85186699492765,8.92035087668857,8.99571516009615,9.08445169958736,9.12291086551118,9.22147126700246,9.20584898411211,9.17338267623684,9.18212770854851,148.50796115576
,,От 70,26.8568539301251,26.787902135461,26.6663338657399,30.7471615689026,26.555600984783,26.7610526300657,35.9828606403846,36.3378067983494,36.4916434620447,27.6644138010074,27.6175469523363,27.5201480287105,27.5463831256455,383.535707923556
,Муж Result,,993287.314178712,984370.575121431,979418.887776804,965750.775072619,961768.626799382,957746.852401984,960054.206888522,961916.252662508,960200.05296135,954376.168778419,952575.223631001,949082.758374802,947347.662074075,12527895.3567216
,,,,,,,,,,,,,,,,
4.4.1 Авто. Активные клиенты Result,,,2952794.70991689,2927533.74347528,2912274.76536723,2872013.29802144,2861348.30237637,2849026.26475118,2855797.72615444,2860675.67129666,2855425.48635067,2840877.09616798,2836220.80766612,2827860.33083818,2825974.26273227,37277822.4651147
,,,,,,,,,,,,,,,,
4.4.3 Авто. Портфель,???,???,,,,,623537840.401389,654642094.258258,813736803.133247,386134087.596314,420913486.34112,487783751.845622,80251957.5873447,89956155.5076146,162267670.479692,3719223847.1506
,,14-21,2481227.38686494,2474857.1291371,,,,,,,,,,,,4956084.51600204
,,22-29,12884822.7560337,15669177.8745926,17627199.8758541,15686009.2379059,9466756.89016612,9263809.89764459,9053381.51745131,8859282.34491524,8615358.54057044,8357241.66542566,6266421.63363134,5820937.59516524,5662787.9354032,133233187.764759
,,30-39,30973163.8257602,27023314.4873065,25672473.3804192,22939134.371894,35268869.2968662,34830541.5920077,36881363.915219,36318123.5622742,35645406.9940736,35288365.9616826,44354992.5856171,48297990.9238923,47276918.5778085,460770659.474821
,,40-54,47202810.4751988,51293833.9668694,57606379.772517,58065243.4840604,44390717.6155085,43345893.2850946,41721589.5085023,40734643.4479416,39037234.5056968,38273106.0784032,37031757.9923662,42171206.6958688,40450750.7002216,581325167.528249
,,55-59,10094987.6472771,9549768.70876442,9129139.04438332,8619771.85276201,7096963.2957398,6764063.94102629,5303032.51404665,4469129.35354974,3820520.30029325,3706640.78170476,3544968.99451903,3377385.30695645,3222934.21731333,78699305.9583362
,,60-69,2327947.62252092,2239839.89884814,2148466.60894964,2040651.16254578,2685442.23107977,2609118.82473492,2530351.95751403,2454919.7262688,2377433.5821128,2312112.4008353,2217062.28607377,2118513.51691749,2028141.25211522,30090001.0705166
,??? Result,,105964959.713656,108250792.065518,112183658.682123,107350810.109168,722446589.730749,751455521.798766,909226522.54598,478970186.031263,510409440.263867,575721218.733673,173667161.079552,191742189.546415,260909203.162554,5008298253.46329
,,,,,,,,,,,,,,,,
,Totals,Totals,701459169227.05,708275184137.607,717580046499.646,727504838086.429,725396711526.883,727596738736.479,737927593213.632,749391910415.057,755664766056.408,762406915748.256,774296311061.421,783579536509.276,795893203347.096,9666972924565.24
,Totals Result,,701459169227.05,708275184137.607,717580046499.646,727504838086.429,725396711526.883,727596738736.479,737927593213.632,749391910415.057,755664766056.408,762406915748.256,774296311061.421,783579536509.276,795893203347.096,9666972924565.24
,,,,,,,,,,,,,,,,
,Жен,???,,,,,,,,2243515.22365641,2253013.1798449,2277353.86308123,2273495.75136995,2265477.80396016,2267637.49546069,13580493.3173733
,,14-21,299092244.142307,257778691.474477,269252182.970351,245801651.674833,225747979.414799,223183570.875827,225482003.125745,238034104.994869,250016993.745646,225717946.759343,232768123.579977,256482671.979842,252930845.923196,3202289010.66121
,,22-29,26102756059.1281,26009096795.596,25734756759.5996,25585244267.4257,24897358086.7481,24570422689.5932,24617802999.5701,24950449072.1998,24809264022.3562,24562698909.6645,24959636731.3284,25155723245.1837,25556065134.3296,327511274772.723
,,22-30,95425292.3483545,91111873.0812537,87177103.4798072,76926947.8723153,72826519.5916058,63983620.519203,52827786.1188726,46168065.6829853,44331385.8051957,40666347.3696881,36609441.0510974,35421196.3336942,34172205.0569043,777647784.310977
,,30-39,94098213031.509,94803125017.336,95712896113.1779,96831553833.1736,96169061238.3292,96806274698.5509,98340091705.1858,99647466893.2219,100385062373.392,101153191444.723,103137768839.845,104949790674.334,107227572512.964,1289262068375.74
,,30-40,262308260.095278,248246619.92538,233184285.015699,225554565.751242,210048543.882072,202648584.095153,188876859.79611,166204401.064942,159648660.650322,157056425.89201,146617121.299855,139923424.354421,126591987.871926,2466909739.69441
,,40-54,94153220154.8367,95997420308.6722,97798110523.3493,100283191538.466,100315048936.129,100677329202.665,101981074025.894,103982435507.133,105089933115.642,106594179926.347,108272479635.738,109830326582.57,111504279424.347,1336479028881.79
,,40-55,170989896.677765,155201478.769649,151328319.838184,144740506.017099,130758307.139331,126098029.949701,118802787.499916,119985348.715104,114277413.580102,110257351.366866,104933995.612791,96144959.9209732,91863017.4311758,1635381412.51866
,,55-59,12379013119.2827,12501004381.5308,12748189067.194,13069663732.6814,13004349352.0662,12946630221.2977,13146319418.9743,13229387483.8359,13259633340.532,13374996688.7707,13531864449.7996,13735873963.1707,13874085711.5911,170801010930.727
,,55-60,58545719.7001471,56905918.126487,55848594.8211192,33701059.829124,33330798.2513671,33046755.9312612,32954344.0586919,32550990.5353175,32206605.4319455,32201902.6427318,31432134.6424983,30801040.4955729,27269500.0588198,490795364.525083
,,60-69,4132097295.93174,4218335554.87841,4447902416.61937,4537172374.85168,4580392968.82332,4699944951.53848,4830228644.59088,5002384202.06857,5128035056.1039,5309606902.34215,5482050882.4322,5601691167.62983,5914648802.03317,63884491219.8437
,,60-70,15697724.3661638,15507917.8289924,14819560.8712793,14045923.2674519,13869337.3921239,13600730.974652,12516256.3855635,11087020.7375717,11069055.2785217,10736012.1168175,10261427.6695292,9963082.81837176,9704729.65484651,162878779.361885
,,От 70,1909119.05877013,1718905.34360411,1526618.72528525,1508778.59176683,1357632.61660486,1153278.26751373,968207.20345242,776866.834564824,576892.286181575,,,,,11496298.9277437
,Жен Result,,231769267917.077,234355453462.563,237254991545.662,241049105179.602,239654149700.383,240364316334.258,243547945038.404,247429173472.249,249286307927.983,251573587211.859,255948696278.75,259844407486.596,264621451508.757,3196698853064.14
,,,,,,,,,,,,,,,,
,Муж,???,3583507.56518014,3528489.94281343,3919174.71506403,7321548.68138159,8224849.8648688,8211565.75424795,6091989.38803311,6114456.3256066,26280514.0196444,25823207.1267239,24853008.8686624,26427590.58393,26171892.24834,176551795.084496
,,14-21,488620986.590872,440195763.158613,432086804.585473,408471357.552051,371345883.062578,357799869.696361,371705499.351064,412127088.350293,410562705.523074,387053886.68472,422644087.360769,437646794.720468,445148646.595389,5385409373.23173
,,22-29,45054646739.2544,44239951833.9776,43989653901.9389,43638279562.6413,42789674014.5766,42188262774.4186,42073010307.1089,41844877940.2918,41575420230.3053,41516501868.2753,41673932991.5344,41873679884.5365,42033892735.4582,554491784784.318
,,22-30,257678665.185392,248161163.213726,223036216.109977,196408353.101096,175546728.826496,166864448.207882,143686001.939839,138914613.40855,124515276.07067,118114702.42336,104817018.776949,95964007.8383128,87519744.0821168,2081226939.18437
,,30-39,165808963262.608,166915028824.098,168846568964.805,169814600816.551,169298189830.269,169305942841.871,171636951266.977,174162246752.349,175695012868.577,176658472233.33,179962497138.945,181009024271.372,182926374132.457,2252039873204.21
,,30-40,773554656.506878,717104644.018345,672273660.074426,625977606.467604,598935766.530027,550974745.450839,493940594.908678,445723853.893601,428082407.090276,397042950.960727,360730984.482305,331781106.605262,316600085.224329,6712723062.2133
,,40-54,202757808256.182,206026774960.457,209586879402.046,213482919987.613,213645148017.364,214934659909.198,218699434214.202,223143672170.434,225506251568.12,228118174756.786,232009202609.521,235028592134.867,239100004961.102,2862039522947.89
,,40-55,626091979.341471,585592225.095818,497222225.283015,463728785.746993,440822613.111035,435523713.132448,412041298.759239,393382124.879502,381143130.567346,363197203.813645,339563992.299547,324028389.925876,302629997.165094,5564967679.12103
,,55-59,39823182594.6358,40281588622.0306,41287393737.3361,42452329047.0868,42390552261.4015,42810791383.4084,43207381208.217,43894847851.7436,44183399521.2227,44428118830.3533,44575370340.2931,45091332770.2016,45822596600.6359,560248884768.567
,,55-60,50216102.3971416,62227714.8274416,59810209.290527,58707892.9388036,56287513.1102003,53239839.578579,53317770.534449,52110795.3931342,50815374.2804344,49853801.7818705,47875285.9003144,46136044.7882875,44559203.2994536,685157548.120637
,,60-69,13887399224.045,14240905856.5602,14568034807.2614,15136677664.238,15186719025.2504,15611384891.6336,16314775580.2781,16932947141.1576,17431370168.5425,18144151368.5943,18614338609.0211,19242281974.0847,19870444581.2539,215181430891.921
,,60-70,15135408.1812961,14511749.5045985,11150512.4394805,10511880.8862219,6918787.47296769,6440388.47424459,5944293.46356995,5447980.84107062,4904885.31401826,4384746.18984471,3789236.07087856,3187926.93000808,2596617.4298196,94924413.1980191
,,От 70,37054967.7663574,35908036.0939295,34841679.4172032,52447593.2126302,51749945.9297254,50870509.5977954,52141627.5549852,51353987.709256,50290038.5284998,46717761.343591,34332318.5174324,33303936.6805878,32303438.2249796,563315840.576973
,Муж Result,,469583936350.26,473811479882.979,480212871295.302,486348382096.717,485020115236.77,486480966880.422,493470421652.683,501483766756.777,505868048688.161,510257607317.664,518173947621.591,523543386833.134,531010842635.176,6465265773247.64
,,,,,,,,,,,,,,,,
4.4.3 Авто. Портфель Result,,,1402918338454.1,1416550368275.21,1435160092999.29,1455009676172.86,1450793423053.77,1455193477472.96,1475855186427.26,1498783820830.11,1511329532112.82,1524813831496.51,1548592622122.84,1567159073018.55,1591786406694.19,19333945849130.5
,,,,,,,,,,,,,,,,
4.4.4 Авто. Выдачи,???,30-39,,,,,,,,,,,21815586.8996109,,,21815586.8996109
,??? Result,,,,,,,,,,,,21815586.8996109,,,21815586.8996109
,,,,,,,,,,,,,,,,
,Totals,Totals,43683384566.5498,44722209526.2897,43069804138.8924,48298678414.4809,29166764361.8222,34776622523.3187,44668069215.9419,51739202651.4044,42678622969.3913,42945205453.3602,52517795745.1551,48031972487.9794,49297368362.5089,575595700417.095
,Totals Result,,43683384566.5498,44722209526.2897,43069804138.8924,48298678414.4809,29166764361.8222,34776622523.3187,44668069215.9419,51739202651.4044,42678622969.3913,42945205453.3602,52517795745.1551,48031972487.9794,49297368362.5089,575595700417.095
,,,,,,,,,,,,,,,,
,Жен,14-21,53722975.1687592,26027129.2900252,38582764.0098208,7645770.86283185,11512774.8709169,39682530.2649966,33666480.0917483,61215755.1621528,21584134.5889296,18915204.4639558,36312184.0264408,36652543.6366001,5922804.48339996,391443050.920578
,,22-29,2205086507.31026,1740548699.40622,1531735654.33316,1673829075.78908,1223102654.28956,1405026561.69929,1925204336.35548,1921722203.22834,1884178202.5785,1288354274.71449,2060768132.27764,2094485865.97006,2054580293.6566,23008622461.6087
,,30-39,6399169879.06321,6385764392.92806,6297756550.10842,7871603347.37473,4583715845.61136,5708890478.69814,7299466840.0348,7767015718.87674,6408865893.85812,6088018737.45198,7790021531.16866,7642437134.76579,7411029783.0865,87653756133.0265
,,40-54,6090002323.24873,6955693818.49287,5969911125.75067,6896344618.09053,4000425080.12312,4654845698.25515,5669376709.52047,7322307678.36312,5758650938.10068,5649795779.06208,7154280681.12303,7019896478.51051,6504467536.27881,79645998464.9198
,,55-59,246123609.535871,152002917.069835,100000114.008622,137231809.599018,104251784.183362,96595345.2546344,262384905.938317,164849714.701629,147004848.346896,64764506.0167164,100592925.099124,163370212.755435,204209519.333001,1943382211.84246
,,60-69,,198130529.893807,94481853.3827081,67188088.2241644,54933302.404395,21163884.6210968,20628927.4138011,,12566729.6977854,67035370.1366833,,29458067.7509728,86618208.989592,652204962.515006
,Жен Result,,14994105294.3268,15458167487.0808,14032468061.5934,16653842709.9404,9977941441.4827,11926204498.7933,15210728199.3546,17237111070.332,14232850747.1709,13176883871.8459,17141975453.6949,16986300303.3894,16266828145.8279,193295407284.833
,,,,,,,,,,,,,,,,
,Муж,14-21,67310316.4812554,68907495.2640498,73607208.8122559,42472505.7058395,,30511993.7284116,57152989.5083936,166845230.666373,44933893.0788149,54264701.9811281,73411695.4609458,30948189.8018936,88353610.1300268,798719830.619388
,,22-29,2511444836.80819,2322413899.71828,3038442107.02579,3098081317.85225,1764083370.48809,2320324885.23616,2393956279.50206,2520215841.87261,2795013714.61249,2867873878.8045,2919906007.11323,3001859609.34559,2476723749.16258,34030339497.5418
,,30-39,10824859788.6549,11566099881.5751,11380149679.0142,11873888142.9297,7715945959.68274,8569463851.91768,11142451185.5961,13477379983.2951,11163934989.0358,11277260247.5875,14394177178.8623,12107095412.2726,12285891038.0443,147778597338.468
,,40-54,13401958578.2979,13465974793.7891,12997982462.0466,14393071119.7581,8698262850.1865,10632242521.1183,13876835367.4956,16531878297.7756,12949082085.6395,13976691851.2793,16064141070.913,14004067879.7564,16189657318.4029,177181846196.459
