pok,type,sex,age,date,value
 Количество транзакций cash,Дебетовые карты,0,26.0,01-11-2018,21221735.527434602
 Количество транзакций cash,Дебетовые карты,0,26.0,01-12-2018,22958604.8399263
 Количество транзакций cash,Дебетовые карты,0,26.0,01-01-2019,17270279.415854402
 Количество транзакций cash,Дебетовые карты,0,26.0,01-02-2019,18934278.664802898
 Количество транзакций cash,Дебетовые карты,0,26.0,01-03-2019,20431659.752944298
 Количество транзакций cash,Дебетовые карты,0,26.0,01-04-2019,21886298.6658518
 Количество транзакций cash,Дебетовые карты,0,26.0,01-05-2019,21371694.953394
 Количество транзакций cash,Дебетовые карты,0,26.0,01-06-2019,21891045.0328659
 Количество транзакций cash,Дебетовые карты,0,26.0,01-07-2019,22002061.529358
 Количество транзакций cash,Дебетовые карты,0,26.0,01-08-2019,20741818.2535888
 Количество транзакций cash,Дебетовые карты,0,26.0,01-09-2019,19623390.8893601
 Количество транзакций cash,Дебетовые карты,0,35.0,01-09-2018,41021111.507261105
 Количество транзакций cash,Дебетовые карты,0,35.0,01-10-2018,43367940.6399123
 Количество транзакций cash,Дебетовые карты,0,35.0,01-11-2018,39653945.4549319
 Количество транзакций cash,Дебетовые карты,0,35.0,01-12-2018,43651670.0006656
 Количество транзакций cash,Дебетовые карты,0,35.0,01-01-2019,32110505.5539359
 Количество транзакций cash,Дебетовые карты,0,35.0,01-02-2019,35941006.605716206
 Количество транзакций cash,Дебетовые карты,0,35.0,01-03-2019,39150531.144799106
 Количество транзакций cash,Дебетовые карты,0,35.0,01-04-2019,42308147.1932623
 Количество транзакций cash,Дебетовые карты,0,35.0,01-05-2019,41825270.8665707
 Количество транзакций cash,Дебетовые карты,0,35.0,01-06-2019,41984126.155887105
 Количество транзакций cash,Дебетовые карты,0,35.0,01-07-2019,42184252.2433431
 Количество транзакций cash,Дебетовые карты,0,35.0,01-08-2019,40508574.0224278
 Количество транзакций cash,Дебетовые карты,0,35.0,01-09-2019,39595964.1362091
 Количество транзакций cash,Дебетовые карты,0,47.0,01-09-2018,45934740.006686606
 Количество транзакций cash,Дебетовые карты,0,47.0,01-10-2018,49293461.3360036
 Количество транзакций cash,Дебетовые карты,0,47.0,01-11-2018,45636035.931443796
 Количество транзакций cash,Дебетовые карты,0,47.0,01-12-2018,51129058.060144104
 Количество транзакций cash,Дебетовые карты,0,47.0,01-01-2019,36814218.5911407
 Количество транзакций cash,Дебетовые карты,0,47.0,01-02-2019,41770437.900637604
 Количество транзакций cash,Дебетовые карты,0,47.0,01-03-2019,45500313.4440564
 Количество транзакций cash,Дебетовые карты,0,47.0,01-04-2019,48686740.2209506
 Количество транзакций cash,Дебетовые карты,0,47.0,01-05-2019,47737868.2941183
 Количество транзакций cash,Дебетовые карты,0,47.0,01-06-2019,49194225.030498296
 Количество транзакций cash,Дебетовые карты,0,47.0,01-07-2019,49547105.0369173
 Количество транзакций cash,Дебетовые карты,0,47.0,01-08-2019,47233693.29250321
 Количество транзакций cash,Дебетовые карты,0,47.0,01-09-2019,45394860.7741106
 Количество транзакций cash,Дебетовые карты,0,57.0,01-09-2018,19578826.24034
 Количество транзакций cash,Дебетовые карты,0,57.0,01-10-2018,20813134.6105757
 Количество транзакций cash,Дебетовые карты,0,57.0,01-11-2018,19309831.1946163
 Количество транзакций cash,Дебетовые карты,0,57.0,01-12-2018,21383646.8639101
 Количество транзакций cash,Дебетовые карты,0,57.0,01-01-2019,15442282.9246707
 Количество транзакций cash,Дебетовые карты,0,57.0,01-02-2019,17281889.5239938
 Количество транзакций cash,Дебетовые карты,0,57.0,01-03-2019,18770992.360152103
 Количество транзакций cash,Дебетовые карты,0,57.0,01-04-2019,19947032.523378897
 Количество транзакций cash,Дебетовые карты,0,57.0,01-05-2019,19274812.983087
 Количество транзакций cash,Дебетовые карты,0,57.0,01-06-2019,19628331.7542407
 Количество транзакций cash,Дебетовые карты,0,57.0,01-07-2019,19790143.5931905
 Количество транзакций cash,Дебетовые карты,0,57.0,01-08-2019,19088394.2271883
 Количество транзакций cash,Дебетовые карты,0,57.0,01-09-2019,18035616.4352112
 Количество транзакций cash,Дебетовые карты,0,65.0,01-09-2018,25558168.3168028
 Количество транзакций cash,Дебетовые карты,0,65.0,01-10-2018,27563065.405884
 Количество транзакций cash,Дебетовые карты,0,65.0,01-11-2018,25880884.0847655
 Количество транзакций cash,Дебетовые карты,0,65.0,01-12-2018,29181469.034697197
 Количество транзакций cash,Дебетовые карты,0,65.0,01-01-2019,21037859.431066602
 Количество транзакций cash,Дебетовые карты,0,65.0,01-02-2019,24067230.8897657
 Количество транзакций cash,Дебетовые карты,0,65.0,01-03-2019,26435256.564079
 Количество транзакций cash,Дебетовые карты,0,65.0,01-04-2019,28535743.031705897
 Количество транзакций cash,Дебетовые карты,0,65.0,01-05-2019,27321480.8655869
 Количество транзакций cash,Дебетовые карты,0,65.0,01-06-2019,27810705.167251002
 Количество транзакций cash,Дебетовые карты,0,65.0,01-07-2019,28477248.469749
 Количество транзакций cash,Дебетовые карты,0,65.0,01-08-2019,28007443.761993397
 Количество транзакций cash,Дебетовые карты,0,65.0,01-09-2019,27112787.3657103
 Количество транзакций cash,Дебетовые карты,0,77.0,01-09-2018,7057678.60011087
 Количество транзакций cash,Дебетовые карты,0,77.0,01-10-2018,7712179.25170371
 Количество транзакций cash,Дебетовые карты,0,77.0,01-11-2018,7335789.45144822
 Количество транзакций cash,Дебетовые карты,0,77.0,01-12-2018,8349918.13177809
 Количество транзакций cash,Дебетовые карты,0,77.0,01-01-2019,6261920.93853619
 Количество транзакций cash,Дебетовые карты,0,77.0,01-02-2019,7161550.21761489
 Количество транзакций cash,Дебетовые карты,0,77.0,01-03-2019,7916147.94919934
 Количество транзакций cash,Дебетовые карты,0,77.0,01-04-2019,8622348.66002744
 Количество транзакций cash,Дебетовые карты,0,77.0,01-05-2019,8151493.21817932
 Количество транзакций cash,Дебетовые карты,0,77.0,01-06-2019,8319058.74171068
 Количество транзакций cash,Дебетовые карты,0,77.0,01-07-2019,8654825.8850902
 Количество транзакций cash,Дебетовые карты,0,77.0,01-08-2019,8659961.42933078
