,Показатель,Пол,Возраст,01-09-2018,01-10-2018,01-11-2018,01-12-2018,01-01-2019,01-02-2019,01-03-2019,01-04-2019,01-05-2019,01-06-2019,01-07-2019,01-08-2019,01-09-2019
1064,x1 Текущие счета рубли/валюта. Остатки на конец месяца,Жен,30-39,171777444182.083,173365032682.708,170724536300.832,182712257930.77,169041438823.195,170722219654.764,170041680480.837,175237348923.168,177082033934.837,183927821264.31,189787826905.504,189145884995.81,186805258275.833
1065,x1 Текущие счета рубли/валюта. Остатки на конец месяца,Жен,30-40,10989886297.6723,11521042572.6116,11232269269.0585,11540383763.1223,11003757064.9087,11242528808.229,11522905054.3606,11856735187.9405,11517701934.7458,11850164540.7119,11758447750.6448,12273107689.0779,12038833301.9827
1066,x1 Текущие счета рубли/валюта. Остатки на конец месяца,Жен,40-54,251572710558.546,247810247254.77,247053726417.27,258583770625.193,241075506214.47,245541894068.262,244216936576.297,252794818362.297,256442371398.369,266336949550.16,273482899189.148,273477357384.27,272836626365.735
1067,x1 Текущие счета рубли/валюта. Остатки на конец месяца,Жен,40-55,12914920177.703,12629290479.8156,12782866840.7616,12897863507.1858,12382405915.3491,13220404131.5583,13982751477.2349,13440658294.569,13414697330.3863,13972433465.9154,14342824403.0515,14273612934.5272,14738596959.0798
1068,x1 Текущие счета рубли/валюта. Остатки на конец месяца,Жен,55-59,125229876911.051,124160909064.425,133507426968.183,124113289943.497,116667109898.415,116742875095.258,116675392712.704,119434230483.99,119110391326.088,123104418324.956,125080219432.792,123356162395.47,122802071906.137
1069,x1 Текущие счета рубли/валюта. Остатки на конец месяца,Жен,55-60,2951607977.71996,2831478184.70799,2672031770.66664,2751124179.11501,2540431035.04249,2745345776.57223,2736744527.25226,2634299280.39323,2824031662.0927,2792187762.63246,2719772892.1457,2950350573.09731,3144399421.25785
1070,x1 Текущие счета рубли/валюта. Остатки на конец месяца,Жен,60-69,427195476086.678,420370455688.681,408448266927.869,425970330963.496,403770528994.198,407123695609.197,409313284678.394,418068996812.017,411823043299.948,416081448381.176,421090785842.041,424787402863.062,425954549624.933
1071,x1 Текущие счета рубли/валюта. Остатки на конец месяца,Жен,60-70,3822874494.22978,3420576106.76684,3517422568.35077,3385245424.46313,3245990805.91719,3243864770.54849,3460230403.09368,3417359247.13347,3642924731.24787,3868812890.23126,3671836129.77139,3927544632.42682,3895474688.65465
1072,x1 Текущие счета рубли/валюта. Остатки на конец месяца,Жен,От 70,586066247633.162,577272613187.265,572644081849.596,604335129455.068,578524894557.269,587680514016.137,594209966376.328,614701369420.102,602104679398.403,605698439087.917,619190657396.228,630892910169.141,636043775983.548
1076,x1 Текущие счета рубли/валюта. Остатки на конец месяца,Муж,0-13,21074902095.909,21185168571.864,21470542831.5527,21646100429.7075,21676233458.8794,21392597195.5592,21203221142.2277,21098156457.9212,21146603937.5317,21395016296.2743,21612304372.551,21664252452.7132,21898553674.3618
1077,x1 Текущие счета рубли/валюта. Остатки на конец месяца,Муж,0-14,31272918.6673046,33178565.9726643,40515409.6162691,36381178.2697931,35874883.8126928,39219986.2007305,33782608.9095854,34326801.5081757,47513695.0177483,36076498.0815014,117268056.619051,36584790.2042875,30752740.8756097
1078,x1 Текущие счета рубли/валюта. Остатки на конец месяца,Муж,14-21,30692869861.4512,30629211796.6696,30877447653.0835,31264893529.2551,31273201017.7168,31275563933.011,30664399046.8433,30809997998.2997,31584910114.8733,31621373191.0393,32550213076.1681,32417997402.6602,32489911280.5102
1079,x1 Текущие счета рубли/валюта. Остатки на конец месяца,Муж,14-22,457070983.58661,471107195.509897,430846625.494436,473019734.340359,395896925.026296,406472485.882689,421683001.177453,393042925.35942,383587473.003031,395557558.437978,387416206.39466,430536457.578116,419136970.915882
1080,x1 Текущие счета рубли/валюта. Остатки на конец месяца,Муж,22-29,54043157782.2297,54099006706.9132,53362411106.5313,58053063847.108,52018759091.7209,52229390883.031,50307860070.97,51660051075.0521,52613676100.1255,53018206099.6035,53682516007.9636,54149651481.0271,55000163925.4997
1081,x1 Текущие счета рубли/валюта. Остатки на конец месяца,Муж,22-30,4976059042.64628,4965568327.0141,4962551928.77583,5003505015.31764,4865927722.06913,4993301174.16934,4962212636.70099,5066836920.26097,5121560765.26793,4991604070.33956,4920112427.34346,4930090888.38735,4868611118.93475
1082,x1 Текущие счета рубли/валюта. Остатки на конец месяца,Муж,30-39,175144178802.254,175482062171.876,173204450349.93,185656412520.176,173029859929.769,173562769905.823,173402500343.863,179310522316.985,180729388106.265,182481900508.807,188152994012.372,190788291756.122,189555359819.303
1083,x1 Текущие счета рубли/валюта. Остатки на конец месяца,Муж,30-40,21673726016.9578,22221914386.4014,22650185517.0301,23524509285.9014,21560313445.3626,22071532326.1247,22037337870.4036,23174637562.3094,22623016146.0576,22854900565.838,22921607129.8868,23619371059.3566,23946805814.5599
1084,x1 Текущие счета рубли/валюта. Остатки на конец месяца,Муж,40-54,288912004090.463,281975773969.238,283324979822.544,289861188704.754,271595201523.36,283213763179.266,283779441429.924,287111557909.979,291216780958.55,295717061214.823,300535524975.461,302871460307.381,300261622767.607
1085,x1 Текущие счета рубли/валюта. Остатки на конец месяца,Муж,40-55,25100919709.1636,23533980811.4663,25841339961.5404,24921331836.2023,25606466466.5388,25631467825.9369,27568895467.0197,27499432707.7874,27575620440.1789,28058824206.3679,28255107524.5739,28923775733.5742,30416892450.9858
1086,x1 Текущие счета рубли/валюта. Остатки на конец месяца,Муж,55-59,108054397838.253,106050605541.758,104667636083.002,106562720028.967,101185134565.61,102822560625.226,107203537437.881,108957535964.352,111038950148.479,111113004286.352,113353588612.902,117308651771.137,115926018911.135
1087,x1 Текущие счета рубли/валюта. Остатки на конец месяца,Муж,55-60,5006731586.26476,5164456654.46171,5591609689.9987,6230449867.11693,5424784381.99122,5198024094.41599,6080819977.60339,5898048734.46274,5969115334.88252,6274575471.66585,6290726325.20753,6517752757.88496,6988836221.77582
1088,x1 Текущие счета рубли/валюта. Остатки на конец месяца,Муж,60-69,252293640325.652,288925675123.821,257495087687.08,271006327765.258,251540821183.533,252117739706.04,255589789594.707,259697447695.478,259744434471.813,263832146945.717,259835811350.307,262308897290.781,261173047917.71
1089,x1 Текущие счета рубли/валюта. Остатки на конец месяца,Муж,60-70,5839634330.84573,5197014029.17496,5106443743.04039,5437605777.04557,5117793761.7522,5696549623.64866,5352456113.64835,5609200188.7298,5475738578.61823,5751240203.82309,5638263865.24199,5775264488.25422,6125949398.2758
1090,x1 Текущие счета рубли/валюта. Остатки на конец месяца,Муж,От 70,300397710318.834,297098759556.462,292530925132.521,311525596161.611,295368812971.475,298459562951.417,305547988758.187,315384474634.904,313086308271.323,312072408442.478,316696242502.659,325125413736.879,325624407694.28
1108,Накопительные счета рубли/валюта. Активные клиенты,Жен,0-13,3.55319213689039,3.5087425368264,5.2686871025498,5.23006553572459,5.27275234811577,5.24970396820764,5.25398298086248,5.21226530525443,5.23727333350728,5.24801001622629,3.52946386039138,3.55443916255293,3.5493050045212
1109,Накопительные счета рубли/валюта. Активные клиенты,Жен,0-14,39.0851135057943,40.3505391735036,42.1494968203984,45.3272346429465,50.9699393651191,55.9968423275482,66.5504510909247,71.2342925051439,76.8133422247734,83.9681602596207,90.0013284399802,106.633174876588,115.352412646939
1110,Накопительные счета рубли/валюта. Активные клиенты,Жен,14-21,413.946883947731,449.119044713779,449.594632750916,446.298925715165,456.971870170033,426.975922747555,451.842536354173,451.729659788717,460.880053348641,496.811614869423,501.183868175576,538.497533126769,573.212758230173
1111,Накопительные счета рубли/валюта. Активные клиенты,Жен,14-22,5646.02230551883,5605.21620258017,5807.84941604406,6124.4067423335,6128.69581262656,6320.643577722,6126.14415568565,6517.06905333645,6228.86375131799,6157.66508570552,6293.03406307783,6410.43102966421,6481.03093825571
1112,Накопительные счета рубли/валюта. Активные клиенты,Жен,22-29,4509.00082171391,4517.50601616399,4559.17057273976,4677.42194411636,4592.56729520883,4801.72922958726,4781.12451258486,4925.59071346543,4835.74904460505,5032.84160556102,5137.13464879966,5178.81785983962,5142.94295155122
1113,Накопительные счета рубли/валюта. Активные клиенты,Жен,22-30,57511.9679277079,56683.7356824305,58268.1668961324,62061.7010020866,60626.1064986351,63008.6969277509,61238.6742972728,65452.1528598483,64285.784411024,63639.1187934321,64036.827551011,66409.3640935577,65056.9860803713
1114,Накопительные счета рубли/валюта. Активные клиенты,Жен,30-39,11391.5339908706,11433.2375562488,11629.7486643616,12018.6906010951,11928.7233955539,12410.3001808429,12620.0671200317,13360.7733991355,13489.4703493369,14113.6482703046,14537.8616409521,14939.30780021,15187.4761143462
1115,Накопительные счета рубли/валюта. Активные клиенты,Жен,30-40,118527.38330239,117856.90744073,120054.060547734,127969.243528109,128001.336002858,132023.055195131,131332.061244959,137417.899929496,137286.391649004,139299.679197367,143428.587626655,148529.349285599,147638.665620566
1116,Накопительные счета рубли/валюта. Активные клиенты,Жен,40-54,11816.140451229,11899.9003136467,12086.3682132492,12414.4322266316,12647.5752990137,13036.7648543823,13152.4707287591,13838.5643854505,14142.3837582475,14753.9054922842,15211.9892382869,15755.0515880159,16042.8586204358
1117,Накопительные счета рубли/валюта. Активные клиенты,Жен,40-55,101843.369623621,100832.488652049,101632.974208186,108267.586655035,110488.76787065,111503.71228473,111207.555100596,114979.097790376,117203.194172782,119157.81675509,123300.055230843,127933.151558186,128665.855718898
